onehot__Age_ARCHAEAN,onehot__Age_ARCHAEAN- PALAEOPROTEROZOIC,onehot__Age_CENOZOIC,onehot__Age_PALAEOPROTEROZOIC,onehot__Lithology_ALKALI FELDSPAR GRANITE,onehot__Lithology_AMPHIBOLITE,onehot__Lithology_ANORTHOSITE GABBRO,onehot__Lithology_ARGILLITE,onehot__Lithology_BANDED FERRUGINOUS CHERT,onehot__Lithology_BANDED IRON FORMATION,onehot__Lithology_BASALTIC KOMATIITE,onehot__Lithology_BIOTITE GNEISS,onehot__Lithology_CARBONACEOUS PHYLLITE,onehot__Lithology_CHLORITE SCHIST,onehot__Lithology_CHLORITE SERICITE SCHIST,onehot__Lithology_CONGLOMERATE,onehot__Lithology_DIORITE,onehot__Lithology_DOLERITE,onehot__Lithology_DOLOMITE,onehot__Lithology_GNEISS,onehot__Lithology_GRANITE,onehot__Lithology_GRANITOID,onehot__Lithology_GRAYWACKE,onehot__Lithology_GREY BIOTITE GNEISS,onehot__Lithology_GREY BIOTITE GRANITE,onehot__Lithology_GREY GRANITE,onehot__Lithology_GREY HORNBLENDE BIOTITE GNEISS,onehot__Lithology_GREY HORNBLENDE BIOTITE GRANITE,onehot__Lithology_GREY HORNBLENDE GNEISS,onehot__Lithology_LATERITE,onehot__Lithology_MANGANIFEROUS PHYLLITE,onehot__Lithology_META-ANDESITE,onehot__Lithology_META-BASALT,onehot__Lithology_META-GABBRO,onehot__Lithology_META-RHYOLITE,onehot__Lithology_META-TUFF,onehot__Lithology_MIGMATITE GNEISS,onehot__Lithology_PHYLLITE,onehot__Lithology_PILLOWED METABASALT,onehot__Lithology_PINK BIOTITE GRANITE,onehot__Lithology_PINK GRANITE,onehot__Lithology_PINK HORNBLENDE BIOTITE GRANITE,onehot__Lithology_PINK HORNBLENDE GRANITE,onehot__Lithology_PINK PORPHYRITIC GRANITE,onehot__Lithology_QUARTZITE,onehot__Lithology_SILLIMANITE-KYANITE-STAUROLITE-GARNET SCHIST,onehot__Lithology_SYENITE,remainder__X,remainder__Y,remainder__Elevation,remainder__BA,remainder__Unnamed: 4,remainder__SiO2,remainder__Al2O3,remainder__Fe2O3,remainder__TiO2,remainder__CaO,remainder__MgO,remainder__MnO,remainder__Na2O,remainder__K2O,remainder__P2O5,remainder__LOI,remainder__Ba_ppm,remainder__Ga_ppm,remainder__Sc_ppm,remainder__V_ppm,remainder__Th_ppm,remainder__Pb_ppm,remainder__Ni_ppm,remainder__Co_ppm,remainder__Rb_ppm,remainder__Sr_ppm,remainder__Cr_ppm,remainder__Cu_ppm,remainder__Zn_ppm,remainder__Commodity
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5002,14.3342,615,-76,,55.89,15.67,9.27,0.98,4.61,2.98,0.15,1.31,0.86,0.12,7.484614,216.6,17.4,22.9,194.3,2.0,11.7,82.1,33.4,34.2,122.6,104.8,58.0,55.4,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5009,14.3344,615,-76,,55.89,15.67,9.27,0.98,4.61,2.98,0.15,1.31,0.86,0.12,7.484614,216.6,17.4,22.9,194.3,2.0,11.7,82.1,33.4,34.2,122.6,104.8,58.0,55.4,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7456,14.5733,553,-72,,63.91,16.31,4.03,0.39,2.16,0.0,0.06,2.48,3.0,0.09,0.0,584.9,11.5,10.1,53.2,16.9,24.5,57.4,10.0,108.4,0.0,96.6,20.1,39.1,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7456,14.5512,553,-72,,63.91,16.31,4.03,0.39,2.16,0.0,0.06,2.48,3.0,0.09,0.0,584.9,11.5,10.1,53.2,16.9,24.5,57.4,10.0,108.4,0.0,96.6,20.1,39.1,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7352,15.5931,416,-81,,53.08,16.56,5.84,0.77,3.11,1.48,0.11,4.12,1.2,0.11,0.0,354.6,9.8,14.2,97.5,6.9,15.1,53.0,19.9,79.8,152.7,150.5,36.4,25.4,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7425,15.5997,416,-81,,53.08,16.56,5.84,0.77,3.11,1.48,0.11,4.12,1.2,0.11,0.0,354.6,9.8,14.2,97.5,6.9,15.1,53.0,19.9,79.8,152.7,150.5,36.4,25.4,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1993,14.1444,731,-86,,51.73,16.63,12.94,1.41,1.32,2.78,0.19,0.58,1.1,0.07,0.0,228.0,18.0,31.0,292.0,6.0,15.0,120.0,42.0,39.0,57.0,268.0,69.0,59.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1669,14.1888,731,-86,,51.73,16.63,12.94,1.41,1.32,2.78,0.19,0.58,1.1,0.07,0.0,228.0,18.0,31.0,292.0,6.0,15.0,120.0,42.0,39.0,57.0,268.0,69.0,59.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1669,14.1888,731,-86,,51.73,16.63,12.94,1.41,1.32,2.78,0.19,0.58,1.1,0.07,0.0,228.0,18.0,31.0,292.0,6.0,15.0,120.0,42.0,39.0,57.0,268.0,69.0,59.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1609,14.1966,731,-86,,51.73,16.63,12.94,1.41,1.32,2.78,0.19,0.58,1.1,0.07,0.0,228.0,18.0,31.0,292.0,6.0,15.0,120.0,42.0,39.0,57.0,268.0,69.0,59.0,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1609,14.1966,731,-86,,51.73,16.63,12.94,1.41,1.32,2.78,0.19,0.58,1.1,0.07,0.0,228.0,18.0,31.0,292.0,6.0,15.0,120.0,42.0,39.0,57.0,268.0,69.0,59.0,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5759,15.2375,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6138,15.2285,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5615,15.2363,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5715,15.2183,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5388,15.2433,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5449,15.2387,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.601,15.2485,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5149,15.2466,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5322,15.2456,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5233,15.2434,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.552,15.2349,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6125,15.239,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6055,15.2454,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6077,15.2248,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5994,15.2268,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5915,15.2268,402,-91,,66.59,13.89,4.39,0.84,1.82,2.03,0.05,3.62,1.87,0.13,4.26,736.8,20.6,7.1,70.5,6.5,4.8,20.8,23.0,54.4,467.0,35.7,21.4,34.5,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0292,15.4976,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2017,15.3556,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0589,15.4612,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0808,15.4318,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1671,15.4223,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0568,15.4908,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1515,15.3806,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0532,15.464,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1203,15.4847,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2456,15.3165,415,-91,,63.78,10.87,4.39845,0.63,3.5346,2.1948,0.08,0.69,1.41,0.19,11.35,421.7,14.1,11.7,81.0,9.3,11.9,75.6,15.3,72.2,299.71,70.4,24.8,44.6,
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0851,14.7007,479,-77,,68.25,15.28,2.863,0.06,0.89,1.97,2.61,3.03,0.44,0.07,4.081224,565.5,13.0,8.6,43.6,34.2,10.2,18.7,3.9,93.3,237.2,41.7,15.9,22.0,
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0601,14.6297,479,-77,,68.25,15.28,2.863,0.06,0.89,1.97,2.61,3.03,0.44,0.07,4.081224,565.5,13.0,8.6,43.6,34.2,10.2,18.7,3.9,93.3,237.2,41.7,15.9,22.0,
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0302,14.6895,479,-77,,68.25,15.28,2.863,0.06,0.89,1.97,2.61,3.03,0.44,0.07,4.081224,565.5,13.0,8.6,43.6,34.2,10.2,18.7,3.9,93.3,237.2,41.7,15.9,22.0,
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7145,13.8823,616,-72,,52.925,14.191,9.43,1.532,6.758,3.118,0.201,0.638,0.507,0.085,0.0,246.6,13.3,37.9,192.3,2.0,16.1,93.6,40.9,22.7,90.5,175.6,77.6,58.4,
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7145,13.8823,616,-72,,52.925,14.191,9.43,1.532,6.758,3.118,0.201,0.638,0.507,0.085,0.0,246.6,13.3,37.9,192.3,2.0,16.1,93.6,40.9,22.7,90.5,175.6,77.6,58.4,
